Type,Time,Count,DepDelay,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,15minDepDelay,Cancelled,Diverted,Count2,ArrDelay,15minArrDelay
y,2016,1096.0,2.455045871559633,0.26466722428008127,0.17313896522882063,0.1523479507707014,0.0019118174214362528,0.40793404229896046,0.10401459854014598,0.005474452554744526,0.004562043795620438,995.0,-0.11347517730496454,0.08944723618090453
m,1,122.0,7.909090909090909,0.3604060913705584,0.027918781725888325,0.2817258883248731,0.0,0.3299492385786802,0.1721311475409836,0.00819672131147541,0.0,86.0,5.235294117647059,0.1511627906976744
m,2,88.0,8.930232558139535,0.23150816522574447,0.04514889529298751,0.11623439000960614,0.0038424591738712775,0.6032660902977905,0.14772727272727273,0.022727272727272728,0.0,81.0,11.126582278481013,0.19753086419753085
m,3,108.0,1.1574074074074074,0.44138929088277856,0.09985528219971057,0.10274963820549927,0.0,0.35600578871201155,0.14814814814814814,0.0,0.0,89.0,2.966292134831461,0.10112359550561797
m,4,86.0,-8.011627906976743,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.011627906976744186,85.0,-0.03529411764705882,0.011764705882352941
m,5,87.0,-3.6551724137931036,0.86,0.0,0.08333333333333333,0.0,0.056666666666666664,0.034482758620689655,0.0,0.011494252873563218,86.0,1.3488372093023255,0.05813953488372093
m,6,86.0,-5.255813953488372,0.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.023255813953488372,0.0,0.011627906976744186,86.0,2.5348837209302326,0.11627906976744186
m,7,85.0,-4.6,0.0,0.0,0.07954545454545454,0.0,0.9204545454545454,0.03529411764705882,0.0,0.0,85.0,-5.741176470588235,0.03529411764705882
m,8,59.0,-3.711864406779661,0.0,0.0,0.0,0.0,1.0,0.03389830508474576,0.0,0.01694915254237288,58.0,-13.140350877192983,0.017241379310344827
m,9,83.0,-5.457831325301205,0.0,0.0,0.6105263157894737,0.0,0.3894736842105263,0.012048192771084338,0.0,0.0,83.0,-7.216867469879518,0.03614457831325301
m,10,88.0,-1.5113636363636365,0.06666666666666667,0.18596491228070175,0.11929824561403508,0.0,0.6280701754385964,0.045454545454545456,0.0,0.0,88.0,-7.659090909090909,0.022727272727272728
m,11,82.0,-0.4878048780487805,0.0,0.08010335917312661,0.12403100775193798,0.0,0.7958656330749354,0.06097560975609756,0.0,0.0,82.0,-2.1097560975609757,0.10975609756097561
m,12,122.0,29.58823529411765,0.21781654771345493,0.3143008194554586,0.11921755220724294,0.0031720856463124504,0.34549299497753105,0.3442622950819672,0.02459016393442623,0.00819672131147541,86.0,7.951219512195122,0.19767441860465115
d,1,161.0,1.68125,0.5152505446623094,0.22440087145969498,0.0664488017429194,0.0,0.19389978213507625,0.11180124223602485,0.006211180124223602,0.0,150.0,-0.6959459459459459,0.10666666666666667
d,2,169.0,2.2916666666666665,0.2390282131661442,0.11128526645768025,0.09639498432601881,0.0,0.5532915360501567,0.11242603550295859,0.005917159763313609,0.005917159763313609,151.0,-0.9536423841059603,0.09933774834437085
d,3,160.0,-3.893081761006289,0.0,0.1882716049382716,0.4074074074074074,0.046296296296296294,0.35802469135802467,0.05,0.00625,0.0,151.0,-2.9594594594594597,0.046357615894039736
d,4,154.0,2.0927152317880795,0.13651315789473684,0.038651315789473686,0.20394736842105263,0.0008223684210526315,0.6200657894736842,0.07142857142857142,0.01948051948051948,0.006493506493506494,150.0,2.5510204081632653,0.10666666666666667
d,5,171.0,9.912280701754385,0.2856613560577992,0.2426824749907373,0.14857354575768802,0.0,0.32308262319377545,0.12280701754385964,0.0,0.005847953216374269,153.0,0.42483660130718953,0.0718954248366013
d,6,124.0,2.1451612903225805,0.07539682539682539,0.3955026455026455,0.14285714285714285,0.0,0.3862433862433862,0.12096774193548387,0.0,0.008064516129032258,99.0,0.0707070707070707,0.0707070707070707
d,7,157.0,2.3184713375796178,0.37542372881355934,0.03305084745762712,0.1711864406779661,0.0,0.42033898305084744,0.14012738853503184,0.0,0.006369426751592357,141.0,0.8936170212765957,0.12056737588652482
h,0600-0659,363.0,-1.185595567867036,0.3608305274971942,0.25140291806958476,0.15656565656565657,0.0005611672278338945,0.23063973063973064,0.03305785123966942,0.005509641873278237,0.0027548209366391185,0.0,0.0,0.0
h,0700-0759,19.0,0.8421052631578947,0.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0
h,0800-0859,6.0,-10.333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h,1000-1059,36.0,1.3888888888888888,0.0,0.0,0.18404907975460122,0.0,0.8159509202453987,0.1388888888888889,0.0,0.0,0.0,0.0,0.0
h,1100-1159,123.0,-3.5284552845528454,0.6368563685636857,0.0,0.06504065040650407,0.0,0.2981029810298103,0.032520325203252036,0.0,0.008130081300813009,163.0,10.91304347826087,0.19631901840490798
h,1200-1259,172.0,12.676470588235293,0.29501267962806427,0.10059171597633136,0.06973795435333897,0.0,0.5346576500422654,0.18023255813953487,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0
h,1300-1359,33.0,27.393939393939394,0.6074498567335244,0.2492836676217765,0.0659025787965616,0.0,0.07736389684813753,0.6060606060606061,0.0,0.0,189.0,0.2127659574468085,0.06878306878306878
h,1400-1459,22.0,38.68181818181818,0.26744186046511625,0.060723514211886306,0.25193798449612403,0.0,0.4198966408268734,0.6818181818181818,0.0,0.0,0.0,0.0,0.0
h,1500-1559,193.0,-7.015544041450777,0.04,0.09142857142857143,0.32571428571428573,0.0,0.5428571428571428,0.025906735751295335,0.0,0.0,0.0,0.0,0.0
h,1600-1659,4.0,13.5,0.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.75,0.0,0.25,0.0,0.0,0.0
h,1700-1759,2.0,263.5,0.0,0.7842741935483871,0.006048387096774193,0.0,0.20967741935483872,1.0,0.0,0.0,174.0,0.5813953488372093,0.08620689655172414
h,1800-1859,123.0,3.28099173553719,0.0007704160246533128,0.06086286594761171,0.2295839753466872,0.011556240369799691,0.697226502311248,0.11382113821138211,0.016260162601626018,0.0,0.0,0.0,0.0
h,0900-0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,5.8742138364779874,0.11949685534591195
h,2000-2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.1666666666666667,0.16666666666666666
h,2100-2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-1.4,0.13333333333333333
h,2200-2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,-10.147368421052631,0.024305555555555556
